date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:29:49	5328/5328	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2005:54:31%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=280,h=188,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=280,h=188,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	(from https://proofofmemes.io/)
11:29:50	1842/1842	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2005:54:31%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=65,h=64,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=65,h=64,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	(from https://proofofmemes.io/)
11:29:51	46904/46904	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2011:21:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=668,h=1002,fit=crop/A1areJjb7KHW4k6J/tab_2-Aq2NZGJZj2cNM83q.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=668,h=1002,fit=crop/A1areJjb7KHW4k6J/tab_2-Aq2NZGJZj2cNM83q.jpg	(from https://proofofmemes.io/)
11:29:51	20733/20733	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2011:21:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=328,h=496,fit=crop/A1areJjb7KHW4k6J/tab_2-Aq2NZGJZj2cNM83q.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=328,h=496,fit=crop/A1areJjb7KHW4k6J/tab_2-Aq2NZGJZj2cNM83q.jpg	(from https://proofofmemes.io/)
11:29:51	6022/6022	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2011:25:43%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=115,h=103,fit=crop/A1areJjb7KHW4k6J/clippy-dWx0nL2Jz3s6pylj.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=115,h=103,fit=crop/A1areJjb7KHW4k6J/clippy-dWx0nL2Jz3s6pylj.png	(from https://proofofmemes.io/)
11:29:52	5762/5762	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2011:25:43%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=102,h=100,fit=crop/A1areJjb7KHW4k6J/clippy-dWx0nL2Jz3s6pylj.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=102,h=100,fit=crop/A1areJjb7KHW4k6J/clippy-dWx0nL2Jz3s6pylj.png	(from https://proofofmemes.io/)
11:29:53	43841/43841	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2011:21:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=516,h=774,fit=crop/A1areJjb7KHW4k6J/tab_2-Aq2NZGJZj2cNM83q.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=516,h=774,fit=crop/A1areJjb7KHW4k6J/tab_2-Aq2NZGJZj2cNM83q.jpg	(from https://proofofmemes.io/)
11:29:53	20484/20484	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2011:21:45%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=328,h=504,fit=crop/A1areJjb7KHW4k6J/tab_2-Aq2NZGJZj2cNM83q.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=328,h=504,fit=crop/A1areJjb7KHW4k6J/tab_2-Aq2NZGJZj2cNM83q.jpg	(from https://proofofmemes.io/)
11:29:53	3834/3834	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2005:54:31%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=197,h=132,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=197,h=132,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	(from https://proofofmemes.io/)
11:29:53	2911/2911	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2005:54:31%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=132,h=128,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=132,h=128,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	(from https://proofofmemes.io/)
11:29:54	10794/10794	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2011:25:43%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=169,h=151,fit=crop/A1areJjb7KHW4k6J/clippy-dWx0nL2Jz3s6pylj.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=169,h=151,fit=crop/A1areJjb7KHW4k6J/clippy-dWx0nL2Jz3s6pylj.png	(from https://proofofmemes.io/)
11:29:54	5678/5678	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2011:25:43%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=103,h=100,fit=crop/A1areJjb7KHW4k6J/clippy-dWx0nL2Jz3s6pylj.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=103,h=100,fit=crop/A1areJjb7KHW4k6J/clippy-dWx0nL2Jz3s6pylj.png	(from https://proofofmemes.io/)
11:29:54	14183/14183	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2011:34:37%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=480,h=183,fit=crop/A1areJjb7KHW4k6J/cats_2-dOqNMZO7gQfBKga1.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=480,h=183,fit=crop/A1areJjb7KHW4k6J/cats_2-dOqNMZO7gQfBKga1.png	(from https://proofofmemes.io/)
11:29:54	8096/8096	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2011:34:37%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=328,h=320,fit=crop/A1areJjb7KHW4k6J/cats_2-dOqNMZO7gQfBKga1.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=328,h=320,fit=crop/A1areJjb7KHW4k6J/cats_2-dOqNMZO7gQfBKga1.png	(from https://proofofmemes.io/)
11:29:55	19353/19353	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2011:39:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=480,h=320,fit=crop/A1areJjb7KHW4k6J/worm_2-Y4LplPNxvDUBJk3z.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=480,h=320,fit=crop/A1areJjb7KHW4k6J/worm_2-Y4LplPNxvDUBJk3z.png	(from https://proofofmemes.io/)
11:29:55	10660/10660	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2011:39:02%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=328,h=320,fit=crop/A1areJjb7KHW4k6J/worm_2-Y4LplPNxvDUBJk3z.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=328,h=320,fit=crop/A1areJjb7KHW4k6J/worm_2-Y4LplPNxvDUBJk3z.png	(from https://proofofmemes.io/)
11:29:55	10572/10572	---M--	200	added ('OK')	image/gif	etag:%228c5a3397ebe68e48b235a8c4107079dd%22	https://assets.zyrosite.com/A1areJjb7KHW4k6J/mouse-Yanz70LNMlSa99E7.gif	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/A1areJjb7KHW4k6J/mouse-Yanz70LNMlSa99E7.gif	(from https://proofofmemes.io/)
11:29:56	165185/165185	---M--	200	added ('OK')	image/gif	etag:%22ae8f6a5698dcf5caf6e704e6f3e6e4da%22	https://assets.zyrosite.com/A1areJjb7KHW4k6J/buy-tab-Aq2NZblZQQu1W721.gif	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/A1areJjb7KHW4k6J/buy-tab-Aq2NZblZQQu1W721.gif	(from https://proofofmemes.io/)
11:29:57	2628/2628	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2012:02:09%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=458,h=320,fit=crop/A1areJjb7KHW4k6J/tab_2-mePGyQP62PceVlNn.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=458,h=320,fit=crop/A1areJjb7KHW4k6J/tab_2-mePGyQP62PceVlNn.png	(from https://proofofmemes.io/)
11:29:57	6354/6354	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2012:02:09%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=328,h=216,fit=crop/A1areJjb7KHW4k6J/tab_2-mePGyQP62PceVlNn.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=328,h=216,fit=crop/A1areJjb7KHW4k6J/tab_2-mePGyQP62PceVlNn.png	(from https://proofofmemes.io/)
11:29:57	2964/2964	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2005:54:31%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=134,h=90,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=134,h=90,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	(from https://proofofmemes.io/)
11:29:58	2807/2807	---M--	200	added ('OK')	image/png	date:Mon,%2005%20Feb%202024%2005:54:31%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=127,h=124,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=127,h=124,fit=crop/A1areJjb7KHW4k6J/sol_king-AzGDO7E6Eocx14pd.png	(from https://proofofmemes.io/)
11:29:58	75427/75427	---M--	200	added ('OK')	image/gif	etag:%22d907c56dbeb4a7915742d88c2e74d7a0%22	https://assets.zyrosite.com/A1areJjb7KHW4k6J/rover-mxB8zbRNvri3bZ6b.gif	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/A1areJjb7KHW4k6J/rover-mxB8zbRNvri3bZ6b.gif	(from https://proofofmemes.io/)
11:29:59	5357/5357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2012:53:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=241,h=104,fit=crop/A1areJjb7KHW4k6J/bug-AVLNPQyMWEFV0KwJ.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=241,h=104,fit=crop/A1areJjb7KHW4k6J/bug-AVLNPQyMWEFV0KwJ.jpg	(from https://proofofmemes.io/)
11:29:59	3981/3981	---M--	200	added ('OK')	image/jpeg	date:Mon,%2005%20Feb%202024%2012:53:28%20GMT	https://assets.zyrosite.com/cdn-cgi/image/format=auto,w=175,h=80,fit=crop/A1areJjb7KHW4k6J/bug-AVLNPQyMWEFV0KwJ.jpg	C:/Users/Diego/Desktop/Robo%20webzittt/memes/assets.zyrosite.com/cdn-cgi/image/format=auto,w=175,h=80,fit=crop/A1areJjb7KHW4k6J/bug-AVLNPQyMWEFV0KwJ.jpg	(from https://proofofmemes.io/)
